municipio;codEstacao;uf;nomeEstacao;latitude;longitude;data;hora;precipitação
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/05/2023;17:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/05/2023;18:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/05/2023;19:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/05/2023;20:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/05/2023;21:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/05/2023;22:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/05/2023;23:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/05/2023;00:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/05/2023;01:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/05/2023;02:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/05/2023;03:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/05/2023;04:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/05/2023;05:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/05/2023;06:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/05/2023;07:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/05/2023;08:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/05/2023;09:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/05/2023;10:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/05/2023;11:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/05/2023;12:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/05/2023;13:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/05/2023;14:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/05/2023;15:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/05/2023;16:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/05/2023;17:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/05/2023;18:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/05/2023;19:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/05/2023;20:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/05/2023;21:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/05/2023;22:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/05/2023;23:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;14/05/2023;00:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;14/05/2023;01:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;14/05/2023;02:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;14/05/2023;03:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;14/05/2023;04:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;14/05/2023;05:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;14/05/2023;06:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;14/05/2023;07:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;14/05/2023;08:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;14/05/2023;09:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;14/05/2023;10:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;14/05/2023;11:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;14/05/2023;12:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;14/05/2023;13:10:00.0;0,98
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;14/05/2023;13:30:00.0;1,57
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;14/05/2023;13:40:00.0;1,37
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;14/05/2023;14:10:00.0;0,2
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;14/05/2023;15:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;14/05/2023;16:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;14/05/2023;17:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;14/05/2023;18:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;14/05/2023;20:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;14/05/2023;21:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;14/05/2023;22:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;14/05/2023;23:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;15/05/2023;00:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;15/05/2023;01:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;15/05/2023;02:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;15/05/2023;03:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;15/05/2023;04:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;15/05/2023;05:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;15/05/2023;06:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;15/05/2023;07:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;15/05/2023;08:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;15/05/2023;09:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;15/05/2023;10:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;15/05/2023;11:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;15/05/2023;12:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;15/05/2023;13:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;15/05/2023;14:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;15/05/2023;15:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;15/05/2023;16:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;15/05/2023;17:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;15/05/2023;18:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;15/05/2023;19:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;15/05/2023;20:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;15/05/2023;20:50:00.0;4,53
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;15/05/2023;21:00:00.0;0,2
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;15/05/2023;21:10:00.0;1,57
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;15/05/2023;21:20:00.0;0,59
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;15/05/2023;21:30:00.0;0,2
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;15/05/2023;23:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;16/05/2023;00:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;16/05/2023;01:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;16/05/2023;02:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;16/05/2023;03:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;16/05/2023;04:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;16/05/2023;05:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;16/05/2023;06:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;16/05/2023;07:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;16/05/2023;08:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;16/05/2023;09:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;16/05/2023;10:00:00.0;0,2
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;16/05/2023;11:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;16/05/2023;12:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;16/05/2023;13:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;16/05/2023;14:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;16/05/2023;15:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;16/05/2023;16:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;16/05/2023;17:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;16/05/2023;18:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;16/05/2023;19:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;16/05/2023;20:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;16/05/2023;21:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;16/05/2023;22:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;16/05/2023;23:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;17/05/2023;00:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;17/05/2023;01:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;17/05/2023;02:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;17/05/2023;03:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;17/05/2023;04:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;17/05/2023;05:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;17/05/2023;06:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;17/05/2023;07:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;17/05/2023;08:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;17/05/2023;09:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;17/05/2023;10:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;17/05/2023;11:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;17/05/2023;12:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;17/05/2023;13:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;17/05/2023;14:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;17/05/2023;15:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;17/05/2023;16:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;17/05/2023;17:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;17/05/2023;18:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;17/05/2023;19:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;17/05/2023;20:10:00.0;0,59
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;17/05/2023;21:00:00.0;0,2
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;17/05/2023;22:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;17/05/2023;23:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;18/05/2023;00:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;18/05/2023;01:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;18/05/2023;02:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;18/05/2023;03:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;18/05/2023;04:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;18/05/2023;05:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;18/05/2023;06:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;18/05/2023;07:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;18/05/2023;08:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;18/05/2023;09:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;18/05/2023;10:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;18/05/2023;12:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;18/05/2023;13:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;18/05/2023;14:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;18/05/2023;15:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;18/05/2023;16:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;18/05/2023;17:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;18/05/2023;18:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;18/05/2023;19:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;18/05/2023;20:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;18/05/2023;21:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;18/05/2023;22:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;18/05/2023;23:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;19/05/2023;00:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;19/05/2023;01:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;19/05/2023;02:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;19/05/2023;03:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;19/05/2023;04:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;19/05/2023;05:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;19/05/2023;06:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;19/05/2023;07:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;19/05/2023;08:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;19/05/2023;09:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;19/05/2023;10:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;19/05/2023;11:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;19/05/2023;12:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;19/05/2023;13:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;19/05/2023;14:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;19/05/2023;15:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;19/05/2023;16:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;19/05/2023;17:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;19/05/2023;18:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;19/05/2023;19:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;19/05/2023;20:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;19/05/2023;21:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;19/05/2023;22:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;19/05/2023;23:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;20/05/2023;00:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;20/05/2023;01:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;20/05/2023;02:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;20/05/2023;03:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;20/05/2023;04:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;20/05/2023;05:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;20/05/2023;06:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;20/05/2023;07:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;20/05/2023;08:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;20/05/2023;09:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;20/05/2023;10:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;20/05/2023;11:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;20/05/2023;12:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;20/05/2023;13:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;20/05/2023;14:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;20/05/2023;15:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;20/05/2023;16:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;20/05/2023;17:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;20/05/2023;18:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;20/05/2023;19:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;20/05/2023;20:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;20/05/2023;21:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;20/05/2023;22:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;20/05/2023;23:20:00.0;0,2
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;20/05/2023;23:30:00.0;0,2
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;21/05/2023;01:10:00.0;1,77
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;21/05/2023;01:20:00.0;1,37
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;21/05/2023;01:50:00.0;0,2
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;21/05/2023;02:00:00.0;0,2
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;21/05/2023;03:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;21/05/2023;04:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;21/05/2023;05:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;21/05/2023;06:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;21/05/2023;07:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;21/05/2023;08:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;21/05/2023;09:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;21/05/2023;10:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;21/05/2023;11:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;21/05/2023;12:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;21/05/2023;13:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;21/05/2023;14:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;21/05/2023;15:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;21/05/2023;16:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;21/05/2023;17:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;21/05/2023;18:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;21/05/2023;19:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;21/05/2023;20:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;21/05/2023;21:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;21/05/2023;21:40:00.0;1,77
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;21/05/2023;21:50:00.0;0,2
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;21/05/2023;22:00:00.0;0,2
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;21/05/2023;23:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;22/05/2023;00:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;22/05/2023;01:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;22/05/2023;02:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;22/05/2023;03:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;22/05/2023;04:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;22/05/2023;05:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;22/05/2023;06:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;22/05/2023;07:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;22/05/2023;08:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;22/05/2023;09:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;22/05/2023;10:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;22/05/2023;11:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;22/05/2023;12:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;22/05/2023;13:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;22/05/2023;14:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;22/05/2023;15:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;22/05/2023;16:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;22/05/2023;17:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;22/05/2023;18:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;22/05/2023;19:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;22/05/2023;20:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;22/05/2023;21:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;22/05/2023;22:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;22/05/2023;23:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;23/05/2023;00:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;23/05/2023;01:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;23/05/2023;02:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;23/05/2023;03:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;23/05/2023;04:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;23/05/2023;05:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;23/05/2023;06:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;23/05/2023;07:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;23/05/2023;08:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;23/05/2023;09:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;23/05/2023;10:20:00.0;0,39
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;23/05/2023;10:40:00.0;0,39
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;23/05/2023;12:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;23/05/2023;13:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;23/05/2023;14:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;23/05/2023;15:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;23/05/2023;16:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;23/05/2023;17:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;23/05/2023;18:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;23/05/2023;19:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;23/05/2023;20:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;23/05/2023;21:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;23/05/2023;22:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;23/05/2023;23:20:00.0;0
